0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,537240730.8491476,62590793.281696975,30700000.0,7551.05641141667,0.07651258886161963
0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,4,3,0,0,92853523.53215696,97371056.56944817,382500000.0,2140.9231658940116,0.00848805668857422
0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511312069.0012324,0.0,267200000.0,8071.328489363764,0.02859017306763479
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,0,2,5,0,0,141909369.44226637,95531276.1740703,213300000.0,2893.236211705186,0.009867356995419466
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,300443026.66816986,69869735.62203154,176700000.0,7233.734676800379,0.01682615778601208
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,292425710.0879442,49623585.87389807,182600000.0,6452.7065093909305,0.01921409113492298
0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511312069.0012324,0.0,267200000.0,4861.788454769702,0.06861641536232349
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,3,0,0,7,0,3,4,0,0,223694874.8907747,124823234.73732191,61400000.0,4657.391198648695,0.01431090753757474
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3,2,0,0,356354722.00254196,78323143.31863958,61400000.0,7923.20677812917,0.02324377508458795
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,3,0,0,3,0,0,6,0,0,4,0,0,74546923.39039437,155259509.80753878,115300000.0,1705.1212298100688,0.006181312907486955
1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,344962818.1290355,24198032.45136138,321100000.0,4695.9726495496225,0.04818671402579459
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,2,0,0,415766151.51317555,62435017.20656973,146000000.0,6830.302985026338,0.0182675813095605
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,3,0,0,410726067.6300309,92942319.32407695,30700000.0,0.0,0.1596316875869328
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,245478094.32691824,50744913.350984335,213300000.0,3307.720539706138,0.03923925762543344
0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,170152887.5312009,50776898.38230242,419100000.0,1359.9685005038214,0.022866969751174072
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,349657511.77370816,64459323.85318004,151900000.0,4715.213089987583,0.04876644958183508
0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,209601401.02478653,20299287.62732069,473000000.0,6056.139502260437,0.009390685924211887
0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,430866822.1285703,8453407.696608048,267200000.0,3455.649623793109,0.062478322962304864
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,238795545.5061695,50744913.350984335,182600000.0,4896.433063648608,0.01750906546825114
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5391753433.610977,20299287.62732069,0.0,13708.022790034767,0.6007118312440723
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799272457.9049809,0.0,146000000.0,15182.701560252106,0.04627974665601727
0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,430866822.1285703,8453407.696608048,267200000.0,5736.91832075028,0.026032634567627028
1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,5,0,0,92578900.06400472,98781027.18489385,261300000.0,0.0,0.0727137638048144
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,6,0,0,7,0,2,7,0,0,0.0,219147840.30315223,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2265904717.854315,50744913.350984335,0.0,42458.05449164768,0.24800971687440157
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,651447709.7777025,6320800.309666242,236500000.0,10243.604975883401,0.045660125481628025
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,1,4,0,0,275404645.26162684,92593866.70354357,61400000.0,0.0,0.13764619448041365
0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344596952.68528265,0.0,419100000.0,2680.1372412663172,0.039625351519419316
1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,168263916.59471667,41420297.72863445,467100000.0,0.0,0.0715757075725066
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,735915836.152314,24198032.45136138,84600000.0,7719.05430075629,0.09880556960027623
1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,3,0,0,2,0,0,68343080.9685533,95441740.59500258,503700000.0,810.3735519442507,0.017546609424473027
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930170795.37553,47847947.961454235,30700000.0,24680.926306365654,0.06340672583768146
0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,284002802.68281597,11068771.68625446,540300000.0,1637.9617333685637,0.03446307020445738
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2457975994.476715,8453407.696608048,84600000.0,53792.068205505086,0.2052266287790219
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,713322954.7029134,22167818.198803753,115300000.0,13093.63370619567,0.038431019886056704
0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,3,0,0,4,0,1,0,0,0,0,0,0,82189183.1044338,97465424.7033256,442300000.0,2191.7587571103277,0.003425036522488308
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,3,0,0,218968100.48055044,104819561.94082114,92100000.0,0.0,0.0791185723581617
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,4,6,0,1,0,0,95782543.86929403,91420938.46101189,334500000.0,1947.5002044969124,0.006222940939125806
0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,408547023.99239856,28752695.323928736,267200000.0,3212.416100985318,0.05596386983286687
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,2,0,0,0,0,496184930.3071616,73821618.32525945,0.0,13154.763276501813,0.024910186598015534
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,285058483.3622291,74942945.80234572,151900000.0,3584.398767079374,0.04385472348724515
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,3,0,0,1,0,0,235429862.9000962,97949945.63596182,61400000.0,0.0,0.10037089251462626
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,4,0,0,3,0,0,270709951.6169541,94019227.59150262,61400000.0,3343.4022156535975,0.048972894456908424
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,775162346.2245467,20299287.62732069,205800000.0,7807.109698969141,0.12445352729230023
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,302793330.9201756,69367227.44620815,176700000.0,0.0,0.11472514150222424
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0,4,0,0,3,0,0,275848369.87153316,140882636.63800606,30700000.0,3387.694824096563,0.047082595147643555
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709331956.612011,0.0,176700000.0,13399.336159063416,0.03891755044647685
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,3,0,0,7,0,3,3,0,0,219000181.24610198,127354086.52958274,61400000.0,4625.449061202862,0.014069351055891202
0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,4,0,0,7,0,2,6,0,0,1264532.850051387,143573544.93847984,230600000.0,15.662763357345145,0.00021007756092443892
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2,3,0,0,4,0,0,2,0,0,4,0,0,5,0,0,5163005.286004439,164189768.65585047,176700000.0,107.42478750057697,0.00041094336542202666
1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,3,2,0,0,74567773.59138514,80886420.09977025,503700000.0,1616.537165001892,0.005383877538748434
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2366289352.5064054,39015701.403828174,61400000.0,6152.0533581516565,0.2713840709990257
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,4,0,0,4,0,0,7,0,3,4,0,0,197779223.75165147,138095649.7741016,115300000.0,887.2543187143681,0.008899458429393624
0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,408547023.99239856,38102632.62751743,267200000.0,5333.112667651407,0.023318279097027866
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,373316242.77414775,38804933.73898803,176700000.0,4532.631033968387,0.02159446860027358
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,479210909.8933492,33490621.782781776,146000000.0,0.0,0.19943483074038096
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,548926254.6338698,47205032.28497748,146000000.0,0.0,0.18316314563572453
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,3,0,0,0,0,1,3,0,0,372366088.58048296,103161864.45778391,30700000.0,8438.581084014906,0.02126664468007325
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,208960202.73564357,110845665.75344953,115300000.0,0.0,0.06536722517410003
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,467475921.88402766,40046721.40454503,146000000.0,0.0,0.19446998847625294
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,2,0,0,3,0,0,3,0,0,0,0,0,3,0,0,149043326.86872935,139647461.29394355,146000000.0,5049.76256935801,0.004550081629457636
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,4,0,0,2,0,0,346394112.33540773,59441243.52862404,176700000.0,5015.533164082961,0.014685815605053616
0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,300443026.66816986,36676675.840294495,261300000.0,0.0,0.11217438524008051
0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,405284118.55974203,32651440.14796943,267200000.0,0.0,0.15260780077255462
1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,3,0,0,3,0,0,92846926.88159233,103453435.23305851,230600000.0,0.0,0.040854583170184054
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,7,0,0,3,0,0,344220320.0429877,92455877.38697934,146000000.0,3567.9555563305858,0.026204054849497116
0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,176780765.6278544,43072311.91936214,261300000.0,3664.244368512911,0.012843115833218052
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,541728788.396109,22167818.198803753,236500000.0,5221.481856618237,0.06922301542033721
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,0,3,2,0,0,275404645.26162684,87673080.62222828,61400000.0,5582.512222027,0.02064692917206205
0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,91087850.22462131,15444563.06553661,503700000.0,1915.55806705108,0.00598138445744227
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,4,0,0,0,0,0,467660422.0511131,74154519.2153451,84600000.0,5941.467357227813,0.07234160225414235
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,196107714.31586552,81096439.39336431,213300000.0,2689.3938553497787,0.027825892887809258
0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,89031831.5168933,32651440.14796943,503700000.0,1876.8767871161413,0.005737831481588657
0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,2,0,0,183876591.42728397,62435017.20656973,351800000.0,4824.375839738921,0.0094510344034266
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,4,0,0,0,1,0,3,0,0,310715441.7363927,110918405.45745277,84600000.0,2354.418410350603,0.03269696102691451
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,3,0,0,4,0,1,2,0,0,154553328.8337871,110993012.56536311,92100000.0,1927.9388337353766,0.023633935730268077
0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,137214675.79759365,75782127.43715806,297900000.0,2861.2940742593537,0.009625800513735929
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,7,0,0,0,0,0,467660422.0511131,99176997.0759555,0.0,0.0,0.20094889515039546
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,559684435.3868728,56892933.545523316,84600000.0,12025.108191143789,0.033360199471154324
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,4,0,3,7,0,0,164911160.82835835,135598873.58320972,169200000.0,2948.818882175786,0.01838974948570136
0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,430866822.1285703,8453407.696608048,267200000.0,0.0,0.17355089711751354
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,565567872.802542,20299287.62732069,236500000.0,0.0,0.21224354419824434
0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314546098.7341589,0.0,351800000.0,7198.90109481626,0.019825047486575365
0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,89031831.5168933,32651440.14796943,503700000.0,1130.5422529452521,0.013770795555812775
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3329079555.5713162,48612305.96404253,0.0,36381.376436934464,0.2505006231278952
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2722132582.087946,52994188.72148262,0.0,0.0,0.9502481067004501
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2265904717.854315,49623585.87389807,0.0,52747.88887432935,0.1984077734995212
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2471780647.0165997,6320800.309666242,84600000.0,43697.198454847865,0.2569784364879353
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2722132582.087946,52994188.72148262,0.0,21623.254114976313,0.11402977280405403
0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,3,1,6,3,0,0,36624084.74733043,108035812.02931353,758100000.0,407.07415461254686,0.01055092395400319
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,392135066.7283268,67606729.27948207,146000000.0,0.0,0.1620042770611157
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,3,0,0,3,0,0,0,0,0,5,0,0,206669635.96451682,151008913.50913227,30700000.0,3025.397698977611,0.029234304277961046
0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426693123.22034657,0.0,297900000.0,6380.839754708621,0.02169658545323895
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804696900.3220205,37255203.23710208,61400000.0,19193.236680738202,0.03808387901646821
1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,96101683.28816545,12857587.774250694,588300000.0,2559.8727276595514,0.004914070646442476
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,718347149.4803145,30518832.761027623,84600000.0,12302.629914345149,0.04061746860154671
1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,129343269.92074606,8453407.696608048,503700000.0,3765.1724702210113,0.005746331724107928
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,4,0,0,7,0,3,4,0,0,60637756.334448054,127555491.8453885,199900000.0,1255.8000055670418,0.004102286832263965
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3337452877.633889,42291505.65437629,0.0,22061.412745285226,0.601833125616687
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2554852113.9862676,41148308.79076998,30700000.0,8379.058455276077,0.31497573790862826
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2360811790.7340856,41148308.79076998,61400000.0,12490.317019678636,0.09032358523524943
0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,2,3,0,0,0,0,0,4,0,0,5,0,3,0,0,0,89031831.5168933,89763502.33198681,419100000.0,1876.8767871161413,0.005737831481588657
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930170795.37553,47847947.961454235,30700000.0,11966.5097242985,0.1902201775130444
1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,7,0,1,0,0,0,150750908.26880455,46456519.17702983,473000000.0,1917.3828349831138,0.023256026035536368
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,3,0,0,3,0,0,0,0,0,0,3,0,5,0,0,145566159.02188075,135264288.75437894,92100000.0,3059.1747683109984,0.012774349805969441
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1014553052.2611322,20299287.62732069,84600000.0,10653.645635431847,0.1819184587830505
0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,2,0,0,0,3,0,0,4,0,0,0,0,3,0,0,0,48951187.980546564,82699486.8020146,594200000.0,1232.0091714714954,0.0027089886936753913
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,117417170.24912848,56194929.638295,334500000.0,1552.584730833248,0.016570339111866096
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,2598570907.9447336,64225013.76504509,0.0,15174.289178198436,0.12766572028278414
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,6,0,0,0,242004426.82915732,63084920.49594169,213300000.0,3319.0953260826923,0.03671872417309401
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,588901036.9954004,27578229.96765524,146000000.0,12341.582958618488,0.026452613712181425
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,3,0,0,0,0,0,3,0,0,7,0,0,0,0,0,285058483.3622291,80751189.88723692,151900000.0,5950.662015659117,0.018272801453018822
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,655753711.5889397,24198032.45136138,205800000.0,6549.371389506148,0.08883770868397478
0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,521734497.42472374,30518832.761027623,236500000.0,4871.3298912444725,0.06770461039160493
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,586808291.4837967,49235246.53753511,115300000.0,0.0,0.2033035177672563
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,537191266.6245482,51776262.41901662,146000000.0,5426.548428741947,0.06415138921377474
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,3,0,0,206484923.74252245,112087453.41900653,146000000.0,0.0,0.0632556040436228
0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,6,0,0,8843285.750148294,124900862.3969636,351800000.0,0.0,0.004047484756117485
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,546938791.8078923,63316126.98957373,84600000.0,10209.706194922812,0.033701601278756
0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,152982759.3511196,28752695.323928736,473000000.0,0.0,0.06643541657590558
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4,0,0,4,0,0,5,1,0,5,0,0,197779223.75165147,134984506.7639645,146000000.0,534.4402484491253,0.021358700230544696
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,3,0,0,3,0,0,7,0,0,6,0,0,21615307.939279653,163831259.41678685,146000000.0,268.93791681456906,0.0035396148889132112
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,6,0,0,3,0,0,8,0,0,7,0,0,16681849.593557322,198393514.14022103,61400000.0,0.0,0.014217084680838727
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602506487.6379073,60717312.84309486,61400000.0,14310.2741657046,0.037514621074957843
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,456510170.5272862,37683606.26190176,176700000.0,8612.655770621543,0.01942148659810167
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,4,0,0,3,0,0,3,0,0,288305499.29994434,107499818.93567076,30700000.0,3615.944609808626,0.0445949001550873
0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,3,0,0,90320370.54512417,110845665.75344953,351800000.0,0.0,0.06823093965680603
0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,7,0,0,4,0,0,215065484.9919412,115780755.52911714,267200000.0,718.5030865472161,0.026353246607044134
0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,2,1,0,0,146974368.78960198,76195841.30719452,297900000.0,1892.8014104857796,0.023860493126983708
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,524547062.04287386,63213733.85518956,84600000.0,6626.3013116110105,0.07741718881764208
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,467475921.88402766,38804933.73898803,146000000.0,3868.911422722212,0.07000919585145104
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,2,0,0,176780765.6278544,78323143.31863958,176700000.0,4552.284768411335,0.01027449266657444
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,0,0,3,0,0,4,0,0,7,0,2,5,0,0,26310001.583952375,176752180.0123158,61400000.0,288.17835725252917,0.004119350444953699
0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,92652748.10617888,91951232.38835067,334500000.0,1160.2555158285195,0.014548567883208277
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,4,0,7,3,0,0,335514620.05211675,109718489.22079933,146000000.0,2040.5635086541001,0.061476414413633565
0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,2,0,0,0,0,0,0,5,0,4,0,3,0,0,0,89717171.08613597,85418228.3913196,419100000.0,1138.3088471910123,0.013965637936495665
